"Ausgangsjahr","Gemeinde_BFS_Nr","Gemeindename","Stadtkreis_BFS_Nr","Stadtkreis_Name","Gesetz_Nummer","Gesetz_Abk","Reihenfolge_Haupttitel","Haupttitel","Straftaten_total","Straftaten_vollendet","Straftaten_versucht","Einwohner","Häufigkeitszahl"
2019,158,Stäfa,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,5,,,14497,0.3
2019,158,Stäfa,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,14497,0
2019,158,Stäfa,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,14497,0.3
2019,158,Stäfa,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,1,,,14497,0.1
2019,141,Thalwil,,,311.0,StGB,1,Total gegen Leib und Leben,34,34,0,17990,1.9
2019,141,Thalwil,,,311.0,StGB,2,Total gegen das Vermögen,352,322,30,17990,19.6
2019,141,Thalwil,,,311.0,StGB,3,Total gegen die Freiheit,83,79,4,17990,4.6
2019,141,Thalwil,,,311.0,StGB,4,Total gegen sexuelle Integrität,16,12,4,17990,0.9
2019,141,Thalwil,,,311.0,StGB,5,Total übrige Titel StGB,47,47,0,17990,2.6
2019,141,Thalwil,,,812.121,BetmG,801,Total Übertretungen,42,,,17990,2.3
2019,141,Thalwil,,,812.121,BetmG,802,Total leichte Fälle,17,,,17990,0.9
2019,141,Thalwil,,,812.121,BetmG,803,Total schwere Fälle,12,,,17990,0.7
2019,141,Thalwil,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,28,,,17990,1.6
2019,141,Thalwil,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,13,,,17990,0.7
2019,141,Thalwil,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,17990,0
2019,141,Thalwil,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,2,,,17990,0.1
2019,141,Thalwil,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,5,,,17990,0.3
2019,250,Urdorf,,,311.0,StGB,1,Total gegen Leib und Leben,46,40,6,9848,4.7
2019,250,Urdorf,,,311.0,StGB,2,Total gegen das Vermögen,329,292,37,9848,33.4
2019,250,Urdorf,,,311.0,StGB,3,Total gegen die Freiheit,81,81,0,9848,8.2
2019,250,Urdorf,,,311.0,StGB,4,Total gegen sexuelle Integrität,13,13,0,9848,1.3
2019,250,Urdorf,,,311.0,StGB,5,Total übrige Titel StGB,23,22,1,9848,2.3
2019,250,Urdorf,,,812.121,BetmG,801,Total Übertretungen,45,,,9848,4.6
2019,250,Urdorf,,,812.121,BetmG,802,Total leichte Fälle,28,,,9848,2.8
2019,250,Urdorf,,,812.121,BetmG,803,Total schwere Fälle,3,,,9848,0.3
2019,250,Urdorf,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,35,,,9848,3.6
2019,250,Urdorf,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,3,,,9848,0.3
2019,250,Urdorf,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,9848,0
2019,250,Urdorf,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,0,,,9848,0
2019,250,Urdorf,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,23,,,9848,2.3
2019,198,Uster,,,311.0,StGB,1,Total gegen Leib und Leben,127,117,10,34722,3.7
2019,198,Uster,,,311.0,StGB,2,Total gegen das Vermögen,1060,998,62,34722,30.5
2019,198,Uster,,,311.0,StGB,3,Total gegen die Freiheit,272,267,5,34722,7.8
2019,198,Uster,,,311.0,StGB,4,Total gegen sexuelle Integrität,32,31,1,34722,0.9
2019,198,Uster,,,311.0,StGB,5,Total übrige Titel StGB,196,195,1,34722,5.6
2019,198,Uster,,,812.121,BetmG,801,Total Übertretungen,206,,,34722,5.9
2019,198,Uster,,,812.121,BetmG,802,Total leichte Fälle,63,,,34722,1.8
2019,198,Uster,,,812.121,BetmG,803,Total schwere Fälle,23,,,34722,0.7
2019,198,Uster,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,27,,,34722,0.8
2019,198,Uster,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,16,,,34722,0.5
2019,198,Uster,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,34722,0
2019,198,Uster,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,34722,0.1
2019,198,Uster,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,10,,,34722,0.3
2019,199,Volketswil,,,311.0,StGB,1,Total gegen Leib und Leben,88,85,3,18669,4.7
2019,199,Volketswil,,,311.0,StGB,2,Total gegen das Vermögen,534,496,38,18669,28.6
2019,199,Volketswil,,,311.0,StGB,3,Total gegen die Freiheit,143,142,1,18669,7.7
2019,199,Volketswil,,,311.0,StGB,4,Total gegen sexuelle Integrität,16,15,1,18669,0.9
2019,199,Volketswil,,,311.0,StGB,5,Total übrige Titel StGB,177,176,1,18669,9.5
2019,199,Volketswil,,,812.121,BetmG,801,Total Übertretungen,66,,,18669,3.5
2019,199,Volketswil,,,812.121,BetmG,802,Total leichte Fälle,27,,,18669,1.4
2019,199,Volketswil,,,812.121,BetmG,803,Total schwere Fälle,2,,,18669,0.1
2019,199,Volketswil,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,20,,,18669,1.1
2019,199,Volketswil,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,20,,,18669,1.1
2019,199,Volketswil,,,142.20,AIG,1423,Total Täuschung der Behörden,2,,,18669,0.1
2019,199,Volketswil,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,3,,,18669,0.2
2019,199,Volketswil,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,7,,,18669,0.4
2019,120,Wald,,,311.0,StGB,1,Total gegen Leib und Leben,36,31,5,9949,3.6
2019,120,Wald,,,311.0,StGB,2,Total gegen das Vermögen,195,179,16,9949,19.6
2019,120,Wald,,,311.0,StGB,3,Total gegen die Freiheit,62,62,0,9949,6.2
2019,120,Wald,,,311.0,StGB,4,Total gegen sexuelle Integrität,9,9,0,9949,0.9
2019,120,Wald,,,311.0,StGB,5,Total übrige Titel StGB,36,36,0,9949,3.6
2019,120,Wald,,,812.121,BetmG,801,Total Übertretungen,34,,,9949,3.4
2019,120,Wald,,,812.121,BetmG,802,Total leichte Fälle,30,,,9949,3
2019,120,Wald,,,812.121,BetmG,803,Total schwere Fälle,7,,,9949,0.7
2019,120,Wald,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,15,,,9949,1.5
2019,120,Wald,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,4,,,9949,0.4
2019,120,Wald,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,9949,0
2019,120,Wald,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,9949,0.1
2019,120,Wald,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,4,,,9949,0.4
2019,69,Wallisellen,,,311.0,StGB,1,Total gegen Leib und Leben,62,62,0,16324,3.8
2019,69,Wallisellen,,,311.0,StGB,2,Total gegen das Vermögen,861,795,66,16324,52.7
2019,69,Wallisellen,,,311.0,StGB,3,Total gegen die Freiheit,249,246,3,16324,15.3
2019,69,Wallisellen,,,311.0,StGB,4,Total gegen sexuelle Integrität,13,12,1,16324,0.8
2019,69,Wallisellen,,,311.0,StGB,5,Total übrige Titel StGB,161,161,0,16324,9.9
2019,69,Wallisellen,,,812.121,BetmG,801,Total Übertretungen,59,,,16324,3.6
2019,69,Wallisellen,,,812.121,BetmG,802,Total leichte Fälle,27,,,16324,1.7
2019,69,Wallisellen,,,812.121,BetmG,803,Total schwere Fälle,7,,,16324,0.4
2019,69,Wallisellen,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,30,,,16324,1.8
2019,69,Wallisellen,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,12,,,16324,0.7
2019,69,Wallisellen,,,142.20,AIG,1423,Total Täuschung der Behörden,0,,,16324,0
2019,69,Wallisellen,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,2,,,16324,0.1
2019,69,Wallisellen,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,8,,,16324,0.5
2019,121,Wetzikon,,,311.0,StGB,1,Total gegen Leib und Leben,92,87,5,24809,3.7
2019,121,Wetzikon,,,311.0,StGB,2,Total gegen das Vermögen,657,617,40,24809,26.5
2019,121,Wetzikon,,,311.0,StGB,3,Total gegen die Freiheit,132,128,4,24809,5.3
2019,121,Wetzikon,,,311.0,StGB,4,Total gegen sexuelle Integrität,31,29,2,24809,1.2
2019,121,Wetzikon,,,311.0,StGB,5,Total übrige Titel StGB,162,161,1,24809,6.5
2019,121,Wetzikon,,,812.121,BetmG,801,Total Übertretungen,92,,,24809,3.7
2019,121,Wetzikon,,,812.121,BetmG,802,Total leichte Fälle,63,,,24809,2.5
2019,121,Wetzikon,,,812.121,BetmG,803,Total schwere Fälle,5,,,24809,0.2
2019,121,Wetzikon,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,26,,,24809,1
2019,121,Wetzikon,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,22,,,24809,0.9
2019,121,Wetzikon,,,142.20,AIG,1423,Total Täuschung der Behörden,21,,,24809,0.8
2019,121,Wetzikon,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,7,,,24809,0.3
2019,121,Wetzikon,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,7,,,24809,0.3
2019,230,Winterthur,,,311.0,StGB,1,Total gegen Leib und Leben,526,498,28,111851,4.7
2019,230,Winterthur,,,311.0,StGB,2,Total gegen das Vermögen,5110,4845,265,111851,45.7
2019,230,Winterthur,,,311.0,StGB,3,Total gegen die Freiheit,961,950,11,111851,8.6
2019,230,Winterthur,,,311.0,StGB,4,Total gegen sexuelle Integrität,165,154,11,111851,1.5
2019,230,Winterthur,,,311.0,StGB,5,Total übrige Titel StGB,667,658,9,111851,6
2019,230,Winterthur,,,812.121,BetmG,801,Total Übertretungen,719,,,111851,6.4
2019,230,Winterthur,,,812.121,BetmG,802,Total leichte Fälle,260,,,111851,2.3
2019,230,Winterthur,,,812.121,BetmG,803,Total schwere Fälle,44,,,111851,0.4
2019,230,Winterthur,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,198,,,111851,1.8
2019,230,Winterthur,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,66,,,111851,0.6
2019,230,Winterthur,,,142.20,AIG,1423,Total Täuschung der Behörden,12,,,111851,0.1
2019,230,Winterthur,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,25,,,111851,0.2
2019,230,Winterthur,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,105,,,111851,0.9
2019,293,Wädenswil,,,311.0,StGB,1,Total gegen Leib und Leben,53,52,1,24341,2.2
2019,293,Wädenswil,,,311.0,StGB,2,Total gegen das Vermögen,467,434,33,24341,19.2
2019,293,Wädenswil,,,311.0,StGB,3,Total gegen die Freiheit,87,86,1,24341,3.6
2019,293,Wädenswil,,,311.0,StGB,4,Total gegen sexuelle Integrität,25,25,0,24341,1
2019,293,Wädenswil,,,311.0,StGB,5,Total übrige Titel StGB,83,80,3,24341,3.4
2019,293,Wädenswil,,,812.121,BetmG,801,Total Übertretungen,81,,,24341,3.3
2019,293,Wädenswil,,,812.121,BetmG,802,Total leichte Fälle,54,,,24341,2.2
2019,293,Wädenswil,,,812.121,BetmG,803,Total schwere Fälle,11,,,24341,0.5
2019,293,Wädenswil,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,39,,,24341,1.6
2019,293,Wädenswil,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,33,,,24341,1.4
2019,293,Wädenswil,,,142.20,AIG,1423,Total Täuschung der Behörden,1,,,24341,0
2019,293,Wädenswil,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,9,,,24341,0.4
2019,293,Wädenswil,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,7,,,24341,0.3
2019,161,Zollikon,,,311.0,StGB,1,Total gegen Leib und Leben,24,20,4,13012,1.8
2019,161,Zollikon,,,311.0,StGB,2,Total gegen das Vermögen,294,266,28,13012,22.6
2019,161,Zollikon,,,311.0,StGB,3,Total gegen die Freiheit,89,87,2,13012,6.8
2019,161,Zollikon,,,311.0,StGB,4,Total gegen sexuelle Integrität,7,5,2,13012,0.5
2019,161,Zollikon,,,311.0,StGB,5,Total übrige Titel StGB,22,22,0,13012,1.7
2019,161,Zollikon,,,812.121,BetmG,801,Total Übertretungen,34,,,13012,2.6
2019,161,Zollikon,,,812.121,BetmG,802,Total leichte Fälle,21,,,13012,1.6
2019,161,Zollikon,,,812.121,BetmG,803,Total schwere Fälle,0,,,13012,0
2019,161,Zollikon,,,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,9,,,13012,0.7
2019,161,Zollikon,,,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,5,,,13012,0.4
2019,161,Zollikon,,,142.20,AIG,1423,Total Täuschung der Behörden,2,,,13012,0.2
2019,161,Zollikon,,,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,2,,,13012,0.2
2019,161,Zollikon,,,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,8,,,13012,0.6
2019,261,Zürich,2610001,Kreis 1,311.0,StGB,1,Total gegen Leib und Leben,638,598,40,5318,120
2019,261,Zürich,2610001,Kreis 1,311.0,StGB,2,Total gegen das Vermögen,7586,7400,186,5318,1426.5
2019,261,Zürich,2610001,Kreis 1,311.0,StGB,3,Total gegen die Freiheit,702,697,5,5318,132
2019,261,Zürich,2610001,Kreis 1,311.0,StGB,4,Total gegen sexuelle Integrität,103,98,5,5318,19.4
2019,261,Zürich,2610001,Kreis 1,311.0,StGB,5,Total übrige Titel StGB,696,686,10,5318,130.9
2019,261,Zürich,2610001,Kreis 1,812.121,BetmG,801,Total Übertretungen,956,,,5318,179.8
2019,261,Zürich,2610001,Kreis 1,812.121,BetmG,802,Total leichte Fälle,290,,,5318,54.5
2019,261,Zürich,2610001,Kreis 1,812.121,BetmG,803,Total schwere Fälle,30,,,5318,5.6
2019,261,Zürich,2610001,Kreis 1,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,491,,,5318,92.3
2019,261,Zürich,2610001,Kreis 1,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,53,,,5318,10
2019,261,Zürich,2610001,Kreis 1,142.20,AIG,1423,Total Täuschung der Behörden,8,,,5318,1.5
2019,261,Zürich,2610001,Kreis 1,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,8,,,5318,1.5
2019,261,Zürich,2610001,Kreis 1,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,145,,,5318,27.3
2019,261,Zürich,2610002,Kreis 2,311.0,StGB,1,Total gegen Leib und Leben,143,142,1,34182,4.2
2019,261,Zürich,2610002,Kreis 2,311.0,StGB,2,Total gegen das Vermögen,1535,1443,92,34182,44.9
2019,261,Zürich,2610002,Kreis 2,311.0,StGB,3,Total gegen die Freiheit,301,298,3,34182,8.8
2019,261,Zürich,2610002,Kreis 2,311.0,StGB,4,Total gegen sexuelle Integrität,53,52,1,34182,1.6
2019,261,Zürich,2610002,Kreis 2,311.0,StGB,5,Total übrige Titel StGB,160,160,0,34182,4.7
2019,261,Zürich,2610002,Kreis 2,812.121,BetmG,801,Total Übertretungen,124,,,34182,3.6
2019,261,Zürich,2610002,Kreis 2,812.121,BetmG,802,Total leichte Fälle,45,,,34182,1.3
2019,261,Zürich,2610002,Kreis 2,812.121,BetmG,803,Total schwere Fälle,13,,,34182,0.4
2019,261,Zürich,2610002,Kreis 2,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,24,,,34182,0.7
2019,261,Zürich,2610002,Kreis 2,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,15,,,34182,0.4
2019,261,Zürich,2610002,Kreis 2,142.20,AIG,1423,Total Täuschung der Behörden,3,,,34182,0.1
2019,261,Zürich,2610002,Kreis 2,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,34182,0
2019,261,Zürich,2610002,Kreis 2,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,8,,,34182,0.2
2019,261,Zürich,2610003,Kreis 3,311.0,StGB,1,Total gegen Leib und Leben,189,179,10,49284,3.8
2019,261,Zürich,2610003,Kreis 3,311.0,StGB,2,Total gegen das Vermögen,2419,2200,219,49284,49.1
2019,261,Zürich,2610003,Kreis 3,311.0,StGB,3,Total gegen die Freiheit,545,540,5,49284,11.1
2019,261,Zürich,2610003,Kreis 3,311.0,StGB,4,Total gegen sexuelle Integrität,67,67,0,49284,1.4
2019,261,Zürich,2610003,Kreis 3,311.0,StGB,5,Total übrige Titel StGB,194,191,3,49284,3.9
2019,261,Zürich,2610003,Kreis 3,812.121,BetmG,801,Total Übertretungen,285,,,49284,5.8
2019,261,Zürich,2610003,Kreis 3,812.121,BetmG,802,Total leichte Fälle,161,,,49284,3.3
2019,261,Zürich,2610003,Kreis 3,812.121,BetmG,803,Total schwere Fälle,30,,,49284,0.6
2019,261,Zürich,2610003,Kreis 3,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,50,,,49284,1
2019,261,Zürich,2610003,Kreis 3,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,36,,,49284,0.7
2019,261,Zürich,2610003,Kreis 3,142.20,AIG,1423,Total Täuschung der Behörden,0,,,49284,0
2019,261,Zürich,2610003,Kreis 3,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,8,,,49284,0.2
2019,261,Zürich,2610003,Kreis 3,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,20,,,49284,0.4
2019,261,Zürich,2610004,Kreis 4,311.0,StGB,1,Total gegen Leib und Leben,519,477,42,27361,19
2019,261,Zürich,2610004,Kreis 4,311.0,StGB,2,Total gegen das Vermögen,4063,3863,200,27361,148.5
2019,261,Zürich,2610004,Kreis 4,311.0,StGB,3,Total gegen die Freiheit,553,540,13,27361,20.2
2019,261,Zürich,2610004,Kreis 4,311.0,StGB,4,Total gegen sexuelle Integrität,614,611,3,27361,22.4
2019,261,Zürich,2610004,Kreis 4,311.0,StGB,5,Total übrige Titel StGB,777,772,5,27361,28.4
2019,261,Zürich,2610004,Kreis 4,812.121,BetmG,801,Total Übertretungen,1117,,,27361,40.8
2019,261,Zürich,2610004,Kreis 4,812.121,BetmG,802,Total leichte Fälle,386,,,27361,14.1
2019,261,Zürich,2610004,Kreis 4,812.121,BetmG,803,Total schwere Fälle,125,,,27361,4.6
2019,261,Zürich,2610004,Kreis 4,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,184,,,27361,6.7
2019,261,Zürich,2610004,Kreis 4,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,72,,,27361,2.6
2019,261,Zürich,2610004,Kreis 4,142.20,AIG,1423,Total Täuschung der Behörden,5,,,27361,0.2
2019,261,Zürich,2610004,Kreis 4,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,9,,,27361,0.3
2019,261,Zürich,2610004,Kreis 4,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,144,,,27361,5.3
2019,261,Zürich,2610005,Kreis 5,311.0,StGB,1,Total gegen Leib und Leben,171,160,11,15122,11.3
2019,261,Zürich,2610005,Kreis 5,311.0,StGB,2,Total gegen das Vermögen,1909,1841,68,15122,126.2
2019,261,Zürich,2610005,Kreis 5,311.0,StGB,3,Total gegen die Freiheit,261,256,5,15122,17.3
2019,261,Zürich,2610005,Kreis 5,311.0,StGB,4,Total gegen sexuelle Integrität,39,35,4,15122,2.6
2019,261,Zürich,2610005,Kreis 5,311.0,StGB,5,Total übrige Titel StGB,200,198,2,15122,13.2
2019,261,Zürich,2610005,Kreis 5,812.121,BetmG,801,Total Übertretungen,430,,,15122,28.4
2019,261,Zürich,2610005,Kreis 5,812.121,BetmG,802,Total leichte Fälle,111,,,15122,7.3
2019,261,Zürich,2610005,Kreis 5,812.121,BetmG,803,Total schwere Fälle,10,,,15122,0.7
2019,261,Zürich,2610005,Kreis 5,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,124,,,15122,8.2
2019,261,Zürich,2610005,Kreis 5,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,19,,,15122,1.3
2019,261,Zürich,2610005,Kreis 5,142.20,AIG,1423,Total Täuschung der Behörden,7,,,15122,0.5
2019,261,Zürich,2610005,Kreis 5,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,15122,0.3
2019,261,Zürich,2610005,Kreis 5,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,21,,,15122,1.4
2019,261,Zürich,2610006,Kreis 6,311.0,StGB,1,Total gegen Leib und Leben,83,79,4,32720,2.5
2019,261,Zürich,2610006,Kreis 6,311.0,StGB,2,Total gegen das Vermögen,1376,1269,107,32720,42.1
2019,261,Zürich,2610006,Kreis 6,311.0,StGB,3,Total gegen die Freiheit,307,305,2,32720,9.4
2019,261,Zürich,2610006,Kreis 6,311.0,StGB,4,Total gegen sexuelle Integrität,55,54,1,32720,1.7
2019,261,Zürich,2610006,Kreis 6,311.0,StGB,5,Total übrige Titel StGB,113,111,2,32720,3.5
2019,261,Zürich,2610006,Kreis 6,812.121,BetmG,801,Total Übertretungen,220,,,32720,6.7
2019,261,Zürich,2610006,Kreis 6,812.121,BetmG,802,Total leichte Fälle,129,,,32720,3.9
2019,261,Zürich,2610006,Kreis 6,812.121,BetmG,803,Total schwere Fälle,9,,,32720,0.3
2019,261,Zürich,2610006,Kreis 6,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,25,,,32720,0.8
2019,261,Zürich,2610006,Kreis 6,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,19,,,32720,0.6
2019,261,Zürich,2610006,Kreis 6,142.20,AIG,1423,Total Täuschung der Behörden,1,,,32720,0
2019,261,Zürich,2610006,Kreis 6,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,5,,,32720,0.2
2019,261,Zürich,2610006,Kreis 6,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,11,,,32720,0.3
2019,261,Zürich,2610007,Kreis 7,311.0,StGB,1,Total gegen Leib und Leben,92,91,1,37094,2.5
2019,261,Zürich,2610007,Kreis 7,311.0,StGB,2,Total gegen das Vermögen,989,895,94,37094,26.7
2019,261,Zürich,2610007,Kreis 7,311.0,StGB,3,Total gegen die Freiheit,262,259,3,37094,7.1
2019,261,Zürich,2610007,Kreis 7,311.0,StGB,4,Total gegen sexuelle Integrität,22,20,2,37094,0.6
2019,261,Zürich,2610007,Kreis 7,311.0,StGB,5,Total übrige Titel StGB,115,113,2,37094,3.1
2019,261,Zürich,2610007,Kreis 7,812.121,BetmG,801,Total Übertretungen,89,,,37094,2.4
2019,261,Zürich,2610007,Kreis 7,812.121,BetmG,802,Total leichte Fälle,37,,,37094,1
2019,261,Zürich,2610007,Kreis 7,812.121,BetmG,803,Total schwere Fälle,2,,,37094,0.1
2019,261,Zürich,2610007,Kreis 7,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,13,,,37094,0.4
2019,261,Zürich,2610007,Kreis 7,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,5,,,37094,0.1
2019,261,Zürich,2610007,Kreis 7,142.20,AIG,1423,Total Täuschung der Behörden,1,,,37094,0
2019,261,Zürich,2610007,Kreis 7,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,0,,,37094,0
2019,261,Zürich,2610007,Kreis 7,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,9,,,37094,0.2
2019,261,Zürich,2610008,Kreis 8,311.0,StGB,1,Total gegen Leib und Leben,106,99,7,16093,6.6
2019,261,Zürich,2610008,Kreis 8,311.0,StGB,2,Total gegen das Vermögen,1063,974,89,16093,66.1
2019,261,Zürich,2610008,Kreis 8,311.0,StGB,3,Total gegen die Freiheit,211,209,2,16093,13.1
2019,261,Zürich,2610008,Kreis 8,311.0,StGB,4,Total gegen sexuelle Integrität,35,34,1,16093,2.2
2019,261,Zürich,2610008,Kreis 8,311.0,StGB,5,Total übrige Titel StGB,122,114,8,16093,7.6
2019,261,Zürich,2610008,Kreis 8,812.121,BetmG,801,Total Übertretungen,116,,,16093,7.2
2019,261,Zürich,2610008,Kreis 8,812.121,BetmG,802,Total leichte Fälle,41,,,16093,2.5
2019,261,Zürich,2610008,Kreis 8,812.121,BetmG,803,Total schwere Fälle,4,,,16093,0.2
2019,261,Zürich,2610008,Kreis 8,142.20,AIG,1421,Total rechtswidrige Ein- / Ausreise / Aufenthalt,24,,,16093,1.5
2019,261,Zürich,2610008,Kreis 8,142.20,AIG,1422,Total illegale Erwerbstätigkeit oder Beschäftigung,18,,,16093,1.1
2019,261,Zürich,2610008,Kreis 8,142.20,AIG,1423,Total Täuschung der Behörden,0,,,16093,0
2019,261,Zürich,2610008,Kreis 8,142.20,AIG,1424,Total Förderung der rechtswidrigen Ein- / Ausreise / Aufenthalt,1,,,16093,0.1
2019,261,Zürich,2610008,Kreis 8,142.20,AIG,1425,Total weitere Widerhandlungen gegen AIG,10,,,16093,0.6
2019,261,Zürich,2610009,Kreis 9,311.0,StGB,1,Total gegen Leib und Leben,219,203,16,54369,4
2019,261,Zürich,2610009,Kreis 9,311.0,StGB,2,Total gegen das Vermögen,2973,2646,327,54369,54.7
2019,261,Zürich,2610009,Kreis 9,311.0,StGB,3,Total gegen die Freiheit,657,649,8,54369,12.1
2019,261,Zürich,2610009,Kreis 9,311.0,StGB,4,Total gegen sexuelle Integrität,105,104,1,54369,1.9
2019,261,Zürich,2610009,Kreis 9,311.0,StGB,5,Total übrige Titel StGB,316,315,1,54369,5.8
2019,261,Zürich,2610009,Kreis 9,812.121,BetmG,801,Total Übertretungen,205,,,54369,3.8
2019,261,Zürich,2610009,Kreis 9,812.121,BetmG,802,Total leichte Fälle,132,,,54369,2.4
